8.000000e-13,-5.905059e-07,-1.152243e-07,1.817100e-06,-1.354044e+05,-2.642852e+04,4.165456e+05,8.423561e+05,1.644200e+05,-2.591230e+06,0,88
8.090909e-13,-5.917491e-07,-1.154670e-07,1.820924e-06,-1.367494e+05,-2.669106e+04,4.206832e+05,8.388214e+05,1.637302e+05,-2.580354e+06,0,89
8.181818e-13,-5.930044e-07,-1.157120e-07,1.824786e-06,-1.380888e+05,-2.695250e+04,4.248034e+05,8.352747e+05,1.630380e+05,-2.569442e+06,0,90
8.272727e-13,-5.942719e-07,-1.159594e-07,1.828685e-06,-1.394226e+05,-2.721283e+04,4.289062e+05,8.317164e+05,1.623436e+05,-2.558494e+06,0,91
8.363636e-13,-5.955515e-07,-1.162091e-07,1.832622e-06,-1.407506e+05,-2.747205e+04,4.329914e+05,8.281472e+05,1.616471e+05,-2.547513e+06,0,92
8.454545e-13,-5.968430e-07,-1.164612e-07,1.836595e-06,-1.420730e+05,-2.773016e+04,4.370592e+05,8.245677e+05,1.609485e+05,-2.536500e+06,0,93
8.545455e-13,-5.981466e-07,-1.167157e-07,1.840605e-06,-1.433896e+05,-2.798716e+04,4.411094e+05,8.209786e+05,1.602480e+05,-2.525458e+06,0,94
8.636364e-13,-5.994621e-07,-1.169724e-07,1.844652e-06,-1.447005e+05,-2.824304e+04,4.451419e+05,8.173803e+05,1.595458e+05,-2.514387e+06,0,95
8.727273e-13,-6.007894e-07,-1.172315e-07,1.848735e-06,-1.460056e+05,-2.849779e+04,4.491568e+05,8.137735e+05,1.588419e+05,-2.503290e+06,0,96
8.818182e-13,-6.021285e-07,-1.174929e-07,1.852855e-06,-1.473050e+05,-2.875142e+04,4.531539e+05,8.101587e+05,1.581364e+05,-2.492169e+06,0,97
8.909091e-13,-6.034794e-07,-1.177565e-07,1.857010e-06,-1.485987e+05,-2.900393e+04,4.571333e+05,8.065365e+05,1.574295e+05,-2.481025e+06,0,98
9.000000e-13,-6.048420e-07,-1.180225e-07,1.861202e-06,-1.498865e+05,-2.925530e+04,4.610949e+05,8.029075e+05,1.567212e+05,-2.469860e+06,0,99
9.090909e-13,-6.062163e-07,-1.182907e-07,1.865430e-06,-1.511686e+05,-2.950555e+04,4.650386e+05,7.992721e+05,1.560117e+05,-2.458676e+06,0,100
9.181818e-13,-6.076021e-07,-1.185612e-07,1.869693e-06,-1.524448e+05,-2.975466e+04,4.689645e+05,7.956311e+05,1.553011e+05,-2.447474e+06,0,101
9.272727e-13,-6.089995e-07,-1.188340e-07,1.873992e-06,-1.537152e+05,-3.000264e+04,4.728726e+05,7.919848e+05,1.545894e+05,-2.436256e+06,0,102
9.363636e-13,-6.104085e-07,-1.191090e-07,1.878326e-06,-1.549798e+05,-3.024948e+04,4.767627e+05,7.883338e+05,1.538769e+05,-2.425023e+06,0,103
9.454545e-13,-6.118288e-07,-1.193862e-07,1.882696e-06,-1.562386e+05,-3.049519e+04,4.806348e+05,7.846786e+05,1.531635e+05,-2.413778e+06,0,104
9.545455e-13,-6.132605e-07,-1.196656e-07,1.887100e-06,-1.574915e+05,-3.073975e+04,4.844890e+05,7.810198e+05,1.524494e+05,-2.402522e+06,0,105
9.636364e-13,-6.147036e-07,-1.199473e-07,1.891539e-06,-1.587386e+05,-3.098317e+04,4.883253e+05,7.773579e+05,1.517347e+05,-2.391256e+06,0,106
9.727273e-13,-6.161580e-07,-1.202312e-07,1.896013e-06,-1.599799e+05,-3.122546e+04,4.921435e+05,7.736933e+05,1.510195e+05,-2.379982e+06,0,107
9.818182e-13,-6.176236e-07,-1.205172e-07,1.900522e-06,-1.612153e+05,-3.146660e+04,4.959438e+05,7.700266e+05,1.503038e+05,-2.368701e+06,0,108
9.909091e-13,-6.191004e-07,-1.208055e-07,1.905065e-06,-1.624448e+05,-3.170660e+04,4.997260e+05,7.663582e+05,1.495879e+05,-2.357416e+06,0,109
1.000000e-12,-6.205882e-07,-1.210959e-07,1.909642e-06,-1.636685e+05,-3.194545e+04,5.034902e+05,7.626886e+05,1.488717e+05,-2.346127e+06,0,110
1.009091e-12,-6.220872e-07,-1.213885e-07,1.914253e-06,-1.648864e+05,-3.218316e+04,5.072364e+05,7.590183e+05,1.481553e+05,-2.334835e+06,0,111
1.018182e-12,-6.235972e-07,-1.216832e-07,1.918898e-06,-1.660983e+05,-3.241973e+04,5.109646e+05,7.553477e+05,1.474389e+05,-2.323543e+06,0,112
1.027273e-12,-6.251181e-07,-1.219801e-07,1.923577e-06,-1.673044e+05,-3.265516e+04,5.146747e+05,7.516774e+05,1.467225e+05,-2.312251e+06,0,113
1.036364e-12,-6.266500e-07,-1.222790e-07,1.928290e-06,-1.685047e+05,-3.288944e+04,5.183668e+05,7.480076e+05,1.460063e+05,-2.300962e+06,0,114
1.045455e-12,-6.281927e-07,-1.225802e-07,1.933036e-06,-1.696991e+05,-3.312257e+04,5.220409e+05,7.443390e+05,1.452903e+05,-2.289675e+06,0,115
